CityName,CityCode,WindSpeed,Time
Birmingham,J01000007,3.24306388634011,2019-01
Birmingham,J01000007,3.526596627935836,2019-02
Birmingham,J01000007,4.415425217089456,2019-03
Birmingham,J01000007,3.3229877034847575,2019-04
Birmingham,J01000007,2.74934640742387,2019-05
Birmingham,J01000007,3.1599019398341825,2019-06
Birmingham,J01000007,2.6438412134386007,2019-07
Birmingham,J01000007,3.2088507722237236,2019-08
Birmingham,J01000007,2.934465800455938,2019-09
Birmingham,J01000007,3.0902477657991145,2019-10
Birmingham,J01000007,3.1934346231880015,2019-11
Birmingham,J01000007,3.677102731984387,2019-12
Birmingham,J01000007,3.912625297559522,2020-01
Birmingham,J01000007,5.347074051742147,2020-02
Birmingham,J01000007,4.1773487758595635,2020-03
Birmingham,J01000007,3.0093188310857513,2020-04
Birmingham,J01000007,2.9538667035129014,2020-05
Birmingham,J01000007,3.161276833000057,2020-06
Birmingham,J01000007,3.1762977479870487,2020-07
Birmingham,J01000007,3.493433116042424,2020-08
Birmingham,J01000007,2.973812616632001,2020-09
Birmingham,J01000007,3.5538210574094258,2020-10
Birmingham,J01000007,3.428915447791626,2020-11
Birmingham,J01000007,3.6265887381366375,2020-12
Birmingham,J01000007,3.208464175325392,2021-01
Birmingham,J01000007,4.201542531723535,2021-02
Birmingham,J01000007,3.8199089226679224,2021-03
Birmingham,J01000007,2.7478813483314846,2021-04
Birmingham,J01000007,3.258656159283794,2021-05
Birmingham,J01000007,2.795656312880393,2021-06
Birmingham,J01000007,2.392162650363191,2021-07
Birmingham,J01000007,2.80920612187301,2021-08
Birmingham,J01000007,2.481570709432423,2021-09
Birmingham,J01000007,3.5659788805237898,2021-10
Birmingham,J01000007,3.1294150482980445,2021-11
Birmingham,J01000007,3.6009743911471195,2021-12
Bradford,J01000013,3.459761350089436,2019-01
Bradford,J01000013,3.6815678939399894,2019-02
Bradford,J01000013,4.4111731415234425,2019-03
Bradford,J01000013,3.2395421892218184,2019-04
Bradford,J01000013,2.887278175669113,2019-05
Bradford,J01000013,3.1475974076207254,2019-06
Bradford,J01000013,2.5389948420459176,2019-07
Bradford,J01000013,3.273241099869247,2019-08
Bradford,J01000013,2.8285886582076434,2019-09
Bradford,J01000013,3.0524031776164695,2019-10
Bradford,J01000013,3.0264230742236924,2019-11
Bradford,J01000013,4.04388181356164,2019-12
Bradford,J01000013,4.633789535629899,2020-01
Bradford,J01000013,5.7361764513106,2020-02
Bradford,J01000013,4.223898723710522,2020-03
Bradford,J01000013,3.3352743764739854,2020-04
Bradford,J01000013,3.0693889851569316,2020-05
Bradford,J01000013,3.193719325932512,2020-06
Bradford,J01000013,2.86620599874601,2020-07
Bradford,J01000013,3.2053332913666948,2020-08
Bradford,J01000013,3.0539333102551804,2020-09
Bradford,J01000013,3.229737066311375,2020-10
Bradford,J01000013,3.7317672845201675,2020-11
Bradford,J01000013,3.301048279122707,2020-12
Bradford,J01000013,3.231209619828903,2021-01
Bradford,J01000013,3.8673584229707685,2021-02
Bradford,J01000013,3.900191743598229,2021-03
Bradford,J01000013,2.655083094119554,2021-04
Bradford,J01000013,2.8514495462866623,2021-05
Bradford,J01000013,2.394275959263202,2021-06
Bradford,J01000013,2.0238899713299823,2021-07
Bradford,J01000013,2.480847933879752,2021-08
Bradford,J01000013,2.182598534165922,2021-09
Bradford,J01000013,3.2817297229506868,2021-10
Bradford,J01000013,3.4275910809385257,2021-11
Bradford,J01000013,3.310379992182327,2021-12
Brighton & Hove,J01000014,4.746157811194777,2019-01
Brighton & Hove,J01000014,5.016647894875586,2019-02
Brighton & Hove,J01000014,6.632477308483605,2019-03
Brighton & Hove,J01000014,5.24942529116535,2019-04
Brighton & Hove,J01000014,4.476454859889209,2019-05
Brighton & Hove,J01000014,5.2941869548868,2019-06
Brighton & Hove,J01000014,4.412738284925673,2019-07
Brighton & Hove,J01000014,5.613357471045939,2019-08
Brighton & Hove,J01000014,5.978056759941425,2019-09
Brighton & Hove,J01000014,5.982402270805686,2019-10
Brighton & Hove,J01000014,5.506456657869259,2019-11
Brighton & Hove,J01000014,6.162455453433249,2019-12
Brighton & Hove,J01000014,6.323698480336663,2020-01
Brighton & Hove,J01000014,8.622327967681326,2020-02
Brighton & Hove,J01000014,6.8858976422348315,2020-03
Brighton & Hove,J01000014,4.945464226501021,2020-04
Brighton & Hove,J01000014,5.067409553304297,2020-05
Brighton & Hove,J01000014,5.538148350124068,2020-06
Brighton & Hove,J01000014,5.609824117868377,2020-07
Brighton & Hove,J01000014,5.538073118732871,2020-08
Brighton & Hove,J01000014,5.564323700167812,2020-09
Brighton & Hove,J01000014,6.478721235064393,2020-10
Brighton & Hove,J01000014,5.978454311629423,2020-11
Brighton & Hove,J01000014,6.031655370694307,2020-12
Brighton & Hove,J01000014,5.809695137594156,2021-01
Brighton & Hove,J01000014,6.0998232275121405,2021-02
Brighton & Hove,J01000014,5.593774379260828,2021-03
Brighton & Hove,J01000014,5.012111545059144,2021-04
Brighton & Hove,J01000014,5.9779571828180975,2021-05
Brighton & Hove,J01000014,4.232738501171491,2021-06
Brighton & Hove,J01000014,4.779342980694577,2021-07
Brighton & Hove,J01000014,5.307952264632436,2021-08
Brighton & Hove,J01000014,4.713498759417251,2021-09
Brighton & Hove,J01000014,6.0846207225736535,2021-10
Brighton & Hove,J01000014,4.7489423041756496,2021-11
Brighton & Hove,J01000014,5.678973739310798,2021-12
Bristol,J01000015,2.7063816912656655,2019-01
Bristol,J01000015,3.195514090013952,2019-02
Bristol,J01000015,4.371387346260025,2019-03
Bristol,J01000015,3.1036995461530132,2019-04
Bristol,J01000015,2.9513860256181608,2019-05
Bristol,J01000015,4.323287357829099,2019-06
Bristol,J01000015,3.0402382491883557,2019-07
Bristol,J01000015,3.520189844583765,2019-08
Bristol,J01000015,3.3887846384105393,2019-09
Bristol,J01000015,2.938519867189887,2019-10
Bristol,J01000015,2.9976281079302955,2019-11
Bristol,J01000015,4.273199606382178,2019-12
Bristol,J01000015,3.271452786662393,2020-01
Bristol,J01000015,5.5893256873050365,2020-02
Bristol,J01000015,4.439821327783881,2020-03
Bristol,J01000015,3.421448045416963,2020-04
Bristol,J01000015,3.6226027506193677,2020-05
Bristol,J01000015,3.697972275031892,2020-06
Bristol,J01000015,3.8835214659088635,2020-07
Bristol,J01000015,3.46137218475625,2020-08
Bristol,J01000015,3.065425203877742,2020-09
Bristol,J01000015,3.47581835255414,2020-10
Bristol,J01000015,3.1255871084865903,2020-11
Bristol,J01000015,3.1361500910100695,2020-12
Bristol,J01000015,3.3646983709497675,2021-01
Bristol,J01000015,3.690927615673157,2021-02
Bristol,J01000015,3.300909178520305,2021-03
Bristol,J01000015,2.5902714820328336,2021-04
Bristol,J01000015,3.3994914574092197,2021-05
Bristol,J01000015,2.743689929410329,2021-06
Bristol,J01000015,2.690049186120042,2021-07
Bristol,J01000015,2.843203906758123,2021-08
Bristol,J01000015,2.4284915412033747,2021-09
Bristol,J01000015,2.6830585489955783,2021-10
Bristol,J01000015,2.405756348521269,2021-11
Bristol,J01000015,3.0738540704627986,2021-12
Cambridge,J01000019,3.2826292804439583,2019-01
Cambridge,J01000019,3.645059651815041,2019-02
Cambridge,J01000019,4.442162113624796,2019-03
Cambridge,J01000019,3.3280757811415658,2019-04
Cambridge,J01000019,2.680791006373005,2019-05
Cambridge,J01000019,3.2757984699513063,2019-06
Cambridge,J01000019,2.8700354523821754,2019-07
Cambridge,J01000019,3.5504730192077485,2019-08
Cambridge,J01000019,3.3623433801006217,2019-09
Cambridge,J01000019,3.2443284568942246,2019-10
Cambridge,J01000019,2.917812778307102,2019-11
Cambridge,J01000019,3.8451922713667934,2019-12
Cambridge,J01000019,3.9915731049900702,2020-01
Cambridge,J01000019,5.869842138119818,2020-02
Cambridge,J01000019,4.401176252871881,2020-03
Cambridge,J01000019,3.216263079814045,2020-04
Cambridge,J01000019,3.1544331773834164,2020-05
Cambridge,J01000019,3.466277311894358,2020-06
Cambridge,J01000019,3.593601424833546,2020-07
Cambridge,J01000019,3.698697417713786,2020-08
Cambridge,J01000019,3.3606723657138025,2020-09
Cambridge,J01000019,3.6520882144192495,2020-10
Cambridge,J01000019,3.524732671021974,2020-11
Cambridge,J01000019,3.40433658445228,2020-12
Cambridge,J01000019,3.4423164188151696,2021-01
Cambridge,J01000019,3.7531724129083117,2021-02
Cambridge,J01000019,3.8036565723266866,2021-03
Cambridge,J01000019,3.134622364784696,2021-04
Cambridge,J01000019,3.4963993486905958,2021-05
Cambridge,J01000019,2.7531922781545743,2021-06
Cambridge,J01000019,2.6605578157561522,2021-07
Cambridge,J01000019,3.184886324596812,2021-08
Cambridge,J01000019,2.7605887697866436,2021-09
Cambridge,J01000019,3.4974990451656267,2021-10
Cambridge,J01000019,3.1568549879243077,2021-11
Cambridge,J01000019,3.5933252524804797,2021-12
Carlisle,J01000021,3.682640228235394,2019-01
Carlisle,J01000021,4.292048198748219,2019-02
Carlisle,J01000021,5.213217158583879,2019-03
Carlisle,J01000021,3.552970476003419,2019-04
Carlisle,J01000021,3.3071312861063293,2019-05
Carlisle,J01000021,3.537348772832896,2019-06
Carlisle,J01000021,3.0459475277472885,2019-07
Carlisle,J01000021,3.571882982074972,2019-08
Carlisle,J01000021,3.175381736267195,2019-09
Carlisle,J01000021,3.2832707854776215,2019-10
Carlisle,J01000021,2.932170302676186,2019-11
Carlisle,J01000021,4.3356107749258035,2019-12
Carlisle,J01000021,4.965369720617829,2020-01
Carlisle,J01000021,6.471119819402963,2020-02
Carlisle,J01000021,4.523098633948849,2020-03
Carlisle,J01000021,3.713279334045399,2020-04
Carlisle,J01000021,3.567775273489221,2020-05
Carlisle,J01000021,3.663667885074353,2020-06
Carlisle,J01000021,3.6236980253538404,2020-07
Carlisle,J01000021,3.273650933504916,2020-08
Carlisle,J01000021,3.425906356655186,2020-09
Carlisle,J01000021,3.547928409042928,2020-10
Carlisle,J01000021,3.815165699788428,2020-11
Carlisle,J01000021,3.5482322585252075,2020-12
Carlisle,J01000021,2.9636488564531347,2021-01
Carlisle,J01000021,4.667082564669309,2021-02
Carlisle,J01000021,4.220521406447604,2021-03
Carlisle,J01000021,2.8152667659675643,2021-04
Carlisle,J01000021,3.180678358367836,2021-05
Carlisle,J01000021,3.014694957538223,2021-06
Carlisle,J01000021,2.2824918821195204,2021-07
Carlisle,J01000021,2.6694250429464605,2021-08
Carlisle,J01000021,2.5253007834838166,2021-09
Carlisle,J01000021,3.8696866865706743,2021-10
Carlisle,J01000021,3.9310391531070485,2021-11
Carlisle,J01000021,3.4134777147796718,2021-12
Coventry,J01000028,2.640472229329448,2019-01
Coventry,J01000028,2.560543019788256,2019-02
Coventry,J01000028,3.5842601483093954,2019-03
Coventry,J01000028,3.028046138497107,2019-04
Coventry,J01000028,2.4297080162763747,2019-05
Coventry,J01000028,2.677345081822535,2019-06
Coventry,J01000028,2.6164712972568847,2019-07
Coventry,J01000028,2.582760879024439,2019-08
Coventry,J01000028,2.450296166877991,2019-09
Coventry,J01000028,2.506154454929688,2019-10
Coventry,J01000028,2.6646253785086,2019-11
Coventry,J01000028,2.7672037828477585,2019-12
Coventry,J01000028,2.7476457495145623,2020-01
Coventry,J01000028,4.201415301593568,2020-02
Coventry,J01000028,3.572458448202467,2020-03
Coventry,J01000028,2.784387140507213,2020-04
Coventry,J01000028,2.810902421347383,2020-05
Coventry,J01000028,2.7704274281972245,2020-06
Coventry,J01000028,2.692811007105084,2020-07
Coventry,J01000028,2.963290833226256,2020-08
Coventry,J01000028,2.5421723842579227,2020-09
Coventry,J01000028,2.8784804651921436,2020-10
Coventry,J01000028,2.62424903751299,2020-11
Coventry,J01000028,2.686619043387538,2020-12
Coventry,J01000028,2.6997207362348874,2021-01
Coventry,J01000028,3.164822124825882,2021-02
Coventry,J01000028,3.0666497325390867,2021-03
Coventry,J01000028,2.627850041492166,2021-04
Coventry,J01000028,2.70575661592935,2021-05
Coventry,J01000028,2.3984439804839033,2021-06
Coventry,J01000028,2.1174079831040062,2021-07
Coventry,J01000028,2.46785572727851,2021-08
Coventry,J01000028,2.1339982048524346,2021-09
Coventry,J01000028,2.6374094581561676,2021-10
Coventry,J01000028,2.5407761723758355,2021-11
Coventry,J01000028,2.869595099217005,2021-12
Derby,J01000031,3.397452407817413,2019-01
Derby,J01000031,3.361293131524639,2019-02
Derby,J01000031,4.505377402793964,2019-03
Derby,J01000031,3.512550923301358,2019-04
Derby,J01000031,2.9160142115677403,2019-05
Derby,J01000031,3.187999654838625,2019-06
Derby,J01000031,2.9407181629162564,2019-07
Derby,J01000031,3.258697752006254,2019-08
Derby,J01000031,3.1076974801132606,2019-09
Derby,J01000031,3.147454352467921,2019-10
Derby,J01000031,3.140560313900162,2019-11
Derby,J01000031,3.5915317444704375,2019-12
Derby,J01000031,3.859466375133699,2020-01
Derby,J01000031,5.465981886405248,2020-02
Derby,J01000031,4.28032907299087,2020-03
Derby,J01000031,3.5604697091112905,2020-04
Derby,J01000031,3.3402730357152834,2020-05
Derby,J01000031,3.3682436475461417,2020-06
Derby,J01000031,3.437623505462722,2020-07
Derby,J01000031,3.5148848947942475,2020-08
Derby,J01000031,3.225328581489838,2020-09
Derby,J01000031,3.497410643401598,2020-10
Derby,J01000031,3.4669171337927978,2020-11
Derby,J01000031,3.4293027024091343,2020-12
Derby,J01000031,3.363945938448313,2021-01
Derby,J01000031,4.00107949760517,2021-02
Derby,J01000031,3.832115981560244,2021-03
Derby,J01000031,3.0856969449590097,2021-04
Derby,J01000031,3.281841137004411,2021-05
Derby,J01000031,2.811852448268551,2021-06
Derby,J01000031,2.3882271941581283,2021-07
Derby,J01000031,2.9527465290922903,2021-08
Derby,J01000031,2.6393627234054002,2021-09
Derby,J01000031,3.488523551867866,2021-10
Derby,J01000031,3.2214661430786022,2021-11
Derby,J01000031,3.32971794807699,2021-12
Doncaster,J01000032,3.8369939394743833,2019-01
Doncaster,J01000032,3.867692293951394,2019-02
Doncaster,J01000032,5.0869032698664185,2019-03
Doncaster,J01000032,3.7505300443772733,2019-04
Doncaster,J01000032,3.370589207148419,2019-05
Doncaster,J01000032,3.796034804850196,2019-06
Doncaster,J01000032,3.49660163002756,2019-07
Doncaster,J01000032,4.177327448808345,2019-08
Doncaster,J01000032,3.697351434454215,2019-09
Doncaster,J01000032,3.5113059326460343,2019-10
Doncaster,J01000032,3.6554202434297967,2019-11
Doncaster,J01000032,4.268947748467806,2019-12
Doncaster,J01000032,4.511144903807049,2020-01
Doncaster,J01000032,6.302545230468163,2020-02
Doncaster,J01000032,4.683459570886215,2020-03
Doncaster,J01000032,3.7620900215238375,2020-04
Doncaster,J01000032,3.731908038616606,2020-05
Doncaster,J01000032,4.062109092648123,2020-06
Doncaster,J01000032,3.9924422751874227,2020-07
Doncaster,J01000032,4.2901995197469605,2020-08
Doncaster,J01000032,3.8283642945811964,2020-09
Doncaster,J01000032,3.985510442562994,2020-10
Doncaster,J01000032,4.136015615035,2020-11
Doncaster,J01000032,3.995086075201219,2020-12
Doncaster,J01000032,3.7122581633825704,2021-01
Doncaster,J01000032,4.336063962637686,2021-02
Doncaster,J01000032,4.421833852435387,2021-03
Doncaster,J01000032,3.2998637936177726,2021-04
Doncaster,J01000032,3.5377796845518796,2021-05
Doncaster,J01000032,3.21704330800629,2021-06
Doncaster,J01000032,2.9045993566318584,2021-07
Doncaster,J01000032,3.4919865240859638,2021-08
Doncaster,J01000032,3.1042504664251878,2021-09
Doncaster,J01000032,4.100342518657274,2021-10
Doncaster,J01000032,3.946610786765708,2021-11
Doncaster,J01000032,3.844718083736736,2021-12
Exeter,J01000035,3.3940088905654013,2019-01
Exeter,J01000035,3.899662745636484,2019-02
Exeter,J01000035,5.094296968921581,2019-03
Exeter,J01000035,3.669859320980807,2019-04
Exeter,J01000035,3.0689543704142768,2019-05
Exeter,J01000035,3.4806313794214168,2019-06
Exeter,J01000035,3.0792396824458685,2019-07
Exeter,J01000035,3.835510996091203,2019-08
Exeter,J01000035,3.8274410435350057,2019-09
Exeter,J01000035,3.880461772473835,2019-10
Exeter,J01000035,3.8142841232114657,2019-11
Exeter,J01000035,4.392299253593254,2019-12
Exeter,J01000035,3.8950548523665014,2020-01
Exeter,J01000035,6.708500819639712,2020-02
Exeter,J01000035,5.3844398359395225,2020-03
Exeter,J01000035,3.818304794831704,2020-04
Exeter,J01000035,3.8945907264541875,2020-05
Exeter,J01000035,3.4578544817730146,2020-06
Exeter,J01000035,3.3668066426647814,2020-07
Exeter,J01000035,3.669475503207874,2020-08
Exeter,J01000035,3.3200909227833764,2020-09
Exeter,J01000035,5.532033023481195,2020-10
Exeter,J01000035,4.8415609001726105,2020-11
Exeter,J01000035,4.770056885152086,2020-12
Exeter,J01000035,3.85078987139992,2021-01
Exeter,J01000035,5.515233056077183,2021-02
Exeter,J01000035,4.6307893760435475,2021-03
Exeter,J01000035,3.7143054257684796,2021-04
Exeter,J01000035,4.865928418231219,2021-05
Exeter,J01000035,2.3718944766161414,2021-06
Exeter,J01000035,2.8411010912725727,2021-07
Exeter,J01000035,2.8190311575013687,2021-08
Exeter,J01000035,2.4698127033537123,2021-09
Exeter,J01000035,3.424654556366974,2021-10
Exeter,J01000035,2.35817314439794,2021-11
Exeter,J01000035,3.7728873554752917,2021-12
Leeds,J01000051,4.050005811464547,2019-01
Leeds,J01000051,4.134998622761753,2019-02
Leeds,J01000051,5.121074517230532,2019-03
Leeds,J01000051,3.7436179400733245,2019-04
Leeds,J01000051,3.4594039951870332,2019-05
Leeds,J01000051,3.727133220346527,2019-06
Leeds,J01000051,3.2612604039841657,2019-07
Leeds,J01000051,4.022261775373391,2019-08
Leeds,J01000051,3.614058645872905,2019-09
Leeds,J01000051,3.593664289099732,2019-10
Leeds,J01000051,3.723673968686705,2019-11
Leeds,J01000051,4.449736587259359,2019-12
Leeds,J01000051,5.021095027113073,2020-01
Leeds,J01000051,6.740498175366201,2020-02
Leeds,J01000051,4.718637640845212,2020-03
Leeds,J01000051,3.7932093869420473,2020-04
Leeds,J01000051,3.6997669964766198,2020-05
Leeds,J01000051,3.8011138685602646,2020-06
Leeds,J01000051,3.71252864448994,2020-07
Leeds,J01000051,3.938662439134303,2020-08
Leeds,J01000051,3.772954665604823,2020-09
Leeds,J01000051,3.97543332150699,2020-10
Leeds,J01000051,4.304788263287811,2020-11
Leeds,J01000051,4.048435221046575,2020-12
Leeds,J01000051,3.795095439465097,2021-01
Leeds,J01000051,4.60299282688983,2021-02
Leeds,J01000051,4.522048374064517,2021-03
Leeds,J01000051,3.172014020911779,2021-04
Leeds,J01000051,3.4134741373209945,2021-05
Leeds,J01000051,2.9727737498729327,2021-06
Leeds,J01000051,2.6309536060877172,2021-07
Leeds,J01000051,3.2143952691347626,2021-08
Leeds,J01000051,2.9069007619382963,2021-09
Leeds,J01000051,4.0900962393531355,2021-10
Leeds,J01000051,3.9891224371575165,2021-11
Leeds,J01000051,3.821658504154591,2021-12
Leicester,J01000052,3.335308916138304,2019-01
Leicester,J01000052,3.372418517123837,2019-02
Leicester,J01000052,4.414760204927499,2019-03
Leicester,J01000052,3.5596664732268515,2019-04
Leicester,J01000052,2.8819600804684695,2019-05
Leicester,J01000052,3.1864052861835837,2019-06
Leicester,J01000052,3.145669985706399,2019-07
Leicester,J01000052,3.429507794726669,2019-08
Leicester,J01000052,3.227383247889631,2019-09
Leicester,J01000052,3.1369514521908957,2019-10
Leicester,J01000052,3.2337763150922476,2019-11
Leicester,J01000052,3.4522517240924766,2019-12
Leicester,J01000052,3.719390097791526,2020-01
Leicester,J01000052,5.468563573724909,2020-02
Leicester,J01000052,4.352273493330604,2020-03
Leicester,J01000052,3.4694517258701665,2020-04
Leicester,J01000052,3.3522525768538363,2020-05
Leicester,J01000052,3.413715019040183,2020-06
Leicester,J01000052,3.6026008922431916,2020-07
Leicester,J01000052,3.7856103493391737,2020-08
Leicester,J01000052,3.3680983872082297,2020-09
Leicester,J01000052,3.584319178585731,2020-10
Leicester,J01000052,3.4420172351129517,2020-11
Leicester,J01000052,3.397018704817233,2020-12
Leicester,J01000052,3.3751485536364783,2021-01
Leicester,J01000052,3.923116544876415,2021-02
Leicester,J01000052,3.767459605915658,2021-03
Leicester,J01000052,3.113959171737194,2021-04
Leicester,J01000052,3.386001175269439,2021-05
Leicester,J01000052,2.8235200003352605,2021-06
Leicester,J01000052,2.523269559118426,2021-07
Leicester,J01000052,3.1022275128858054,2021-08
Leicester,J01000052,2.7632332630494756,2021-09
Leicester,J01000052,3.565768663490348,2021-10
Leicester,J01000052,3.1917652643440877,2021-11
Leicester,J01000052,3.4520738405397453,2021-12
Lincoln,J01000053,4.133533170834084,2019-01
Lincoln,J01000053,4.814404182406539,2019-02
Lincoln,J01000053,5.532959802287447,2019-03
Lincoln,J01000053,4.353544985786424,2019-04
Lincoln,J01000053,3.686690554068495,2019-05
Lincoln,J01000053,4.379397586264263,2019-06
Lincoln,J01000053,3.931333561971709,2019-07
Lincoln,J01000053,4.859736749495787,2019-08
Lincoln,J01000053,4.238158014950237,2019-09
Lincoln,J01000053,4.277725900922347,2019-10
Lincoln,J01000053,4.126240026413618,2019-11
Lincoln,J01000053,5.04536938204006,2019-12
Lincoln,J01000053,5.34617647441789,2020-01
Lincoln,J01000053,7.090688236599304,2020-02
Lincoln,J01000053,5.516153306192938,2020-03
Lincoln,J01000053,4.337369865678547,2020-04
Lincoln,J01000053,4.299103470466678,2020-05
Lincoln,J01000053,4.572499418123216,2020-06
Lincoln,J01000053,4.410576856339076,2020-07
Lincoln,J01000053,4.918103411010143,2020-08
Lincoln,J01000053,4.372282028612127,2020-09
Lincoln,J01000053,4.65225374077477,2020-10
Lincoln,J01000053,4.879690454015922,2020-11
Lincoln,J01000053,4.792512454724685,2020-12
Lincoln,J01000053,4.464048603887339,2021-01
Lincoln,J01000053,5.224173022375684,2021-02
Lincoln,J01000053,4.794747064957166,2021-03
Lincoln,J01000053,3.7977091476538827,2021-04
Lincoln,J01000053,4.306984253703021,2021-05
Lincoln,J01000053,3.5948190098872614,2021-06
Lincoln,J01000053,3.333640779004159,2021-07
Lincoln,J01000053,4.031999597595706,2021-08
Lincoln,J01000053,3.7633975149775436,2021-09
Lincoln,J01000053,5.02506747100994,2021-10
Lincoln,J01000053,4.398033885859167,2021-11
Lincoln,J01000053,4.488624785226901,2021-12
Liverpool,J01000054,4.7569172583614,2019-01
Liverpool,J01000054,4.460333943974021,2019-02
Liverpool,J01000054,5.907115654227091,2019-03
Liverpool,J01000054,4.1679979495739214,2019-04
Liverpool,J01000054,4.01864783097866,2019-05
Liverpool,J01000054,3.9824018359324156,2019-06
Liverpool,J01000054,4.273820547233818,2019-07
Liverpool,J01000054,5.082363612651499,2019-08
Liverpool,J01000054,4.412870663829215,2019-09
Liverpool,J01000054,3.9478008551426953,2019-10
Liverpool,J01000054,3.550726436096743,2019-11
Liverpool,J01000054,5.113889709193314,2019-12
Liverpool,J01000054,5.132986017375848,2020-01
Liverpool,J01000054,7.876314421051027,2020-02
Liverpool,J01000054,4.982244647580446,2020-03
Liverpool,J01000054,4.177409625687847,2020-04
Liverpool,J01000054,4.791990506531654,2020-05
Liverpool,J01000054,4.600397676878447,2020-06
Liverpool,J01000054,4.556475889301132,2020-07
Liverpool,J01000054,4.386613974084735,2020-08
Liverpool,J01000054,4.030204745648146,2020-09
Liverpool,J01000054,4.872091943379932,2020-10
Liverpool,J01000054,4.848624204773883,2020-11
Liverpool,J01000054,4.483647159738475,2020-12
Liverpool,J01000054,4.02152020705597,2021-01
Liverpool,J01000054,4.7230480745316035,2021-02
Liverpool,J01000054,5.096287198241921,2021-03
Liverpool,J01000054,3.7427630292982226,2021-04
Liverpool,J01000054,4.30978719694289,2021-05
Liverpool,J01000054,3.4564006944419385,2021-06
Liverpool,J01000054,3.2371238934976234,2021-07
Liverpool,J01000054,4.133831469534101,2021-08
Liverpool,J01000054,3.430616034557048,2021-09
Liverpool,J01000054,5.089433334759843,2021-10
Liverpool,J01000054,4.66164098466031,2021-11
Liverpool,J01000054,4.740670888673764,2021-12
Manchester,J01000058,2.2320740352129707,2019-01
Manchester,J01000058,2.671937777208878,2019-02
Manchester,J01000058,3.309841073353871,2019-03
Manchester,J01000058,3.3140724115991054,2019-04
Manchester,J01000058,2.5637360943558507,2019-05
Manchester,J01000058,3.151359969400373,2019-06
Manchester,J01000058,2.166826067105362,2019-07
Manchester,J01000058,2.861880136823103,2019-08
Manchester,J01000058,2.430974486772462,2019-09
Manchester,J01000058,2.28789486533243,2019-10
Manchester,J01000058,2.8646237639179364,2019-11
Manchester,J01000058,2.723628952458334,2019-12
Manchester,J01000058,2.8191189343705094,2020-01
Manchester,J01000058,4.490526619298597,2020-02
Manchester,J01000058,3.1920777114244103,2020-03
Manchester,J01000058,3.044266299979913,2020-04
